S.No.,State Code,State Name,Local Body Code,Local Body Version,Local Body Name (In English),Local Body Name (In Local),Localbody Type Code,Census 2011 Code
1318,29,Karnataka,299335,1,Hootagalli,Hootagalli,24,0
1319,29,Karnataka,251921,6,Hoovina Hadagalli,Hoovina Hadagalli,25,803108
1320,29,Karnataka,251995,2,Hosakote,Hosakote,24,803236
1321,29,Karnataka,251949,1,Hosanagara,Hosanagara,7,803135
1322,29,Karnataka,251922,7,Hosapete,Hosapete,24,803109
1323,29,Karnataka,251936,4,Hosdurga,Hosdurga,25,803122
1324,29,Karnataka,251893,9,Hubballi-Dharwad,Hubballi-Dharwad,4,803083
1325,29,Karnataka,251820,3,Hukeri,Hukeri,25,803032
1326,29,Karnataka,297133,1,Huliyaru,ಹುಳಿಯಾರು,7,0
1327,29,Karnataka,296976,1,Hunasagi,Hunasagi,7,0
1328,29,Karnataka,299319,1,Hunasamaranahalli,Hunasamaranahalli,25,0
1329,29,Karnataka,251840,3,Hungund,Hungund,25,803049
1330,29,Karnataka,252043,4,Hunsur,Hunsur,24,803192
1331,29,Karnataka,251841,2,Ilkal,Ilkal,24,803050
1332,29,Karnataka,251843,3,Indi,Indi,25,803052
1333,29,Karnataka,276572,3,Jaali,JAALI,7,0
1334,29,Karnataka,251940,2,Jagalur,Jagalur,7,803126
1335,29,Karnataka,251832,2,Jamkhandi,Jamkhandi,24,803041
1336,29,Karnataka,251858,4,Jevargi,Jevargi,25,803214
1337,29,Karnataka,276464,7,Jigani,JIGANI,25,0
1338,29,Karnataka,263293,2,Jog-Kargal,Jog-Kargal,7,803130
1339,29,Karnataka,276483,3,Kabbur,KABBUR,7,0
1340,29,Karnataka,296954,1,Kadaba,Kadaba,7,0
1341,29,Karnataka,299323,2,Kadakola,Kadakola,7,0
1342,29,Karnataka,251964,4,Kadur,Kadur,25,803148
1343,29,Karnataka,299331,1,Kagawada,Kagawada,7,0
1344,29,Karnataka,276560,6,Kakkera,KAKKERA,25,0
1345,29,Karnataka,248127,3,Kalaburagi City Corporation,Kalaburagi City Corporation,4,803207
1346,29,Karnataka,296978,1,Kalagi,Kalagi,7,0
1347,29,Karnataka,251897,1,Kalghatgi,Kalghatgi,7,803087
1348,29,Karnataka,276576,4,Kallolli,KALLOLLI,7,0
1349,29,Karnataka,276611,3,Kamalapura,KAMALAPURA,25,0
1350,29,Karnataka,301080,2,Kamalapura Kalburgi,Kamalapura kalburgi,7,0
1351,29,Karnataka,301079,1,Kamatagi,Kamatagi,7,0
1352,29,Karnataka,251924,5,Kampli,Kampli,25,803111
1353,29,Karnataka,276599,5,Kanakgiri,KANAKGIRI,7,0
1354,29,Karnataka,253188,4,Kanakpura,Kanakpura,24,0
1355,29,Karnataka,276567,3,Kankanavadi,KANKANAVADI,7,0
1356,29,Karnataka,301055,1,Kapu,Kapu,25,0
1357,29,Karnataka,276496,6,Karatagi,KATARAGI,25,0
1358,29,Karnataka,251958,2,Karkal,Karkal,25,803142
1359,29,Karnataka,251900,4,Karwar,Karwar,24,803090
1360,29,Karnataka,276522,3,Kavital,KAVITAL,7,0
1361,29,Karnataka,276516,3,Kembhavi,KEMBHAVI,25,0
1362,29,Karnataka,251836,1,Kerur,Kerur,7,803045
1363,29,Karnataka,251825,3,Khanapur,Khanapur,7,803035
1364,29,Karnataka,299321,1,Kinnigoli,Kinnigoli,7,0
1365,29,Karnataka,251985,5,Kolar,Kolar,24,803221
1366,29,Karnataka,276543,4,Kolhara,KOLAHRA,7,0
1367,29,Karnataka,252056,5,Kollegal,Kollegal,24,803203
1368,29,Karnataka,301790,3,Konappanaagrahara,Konappanaagrahara,25,0
1369,29,Karnataka,251816,3,Konnur,Konnur,25,803028
1370,29,Karnataka,251960,1,Koppa,Koppa,7,803144
1371,29,Karnataka,251882,3,Koppal,Koppal,24,803073
1372,29,Karnataka,251972,2,Koratagere,Koratagere,7,803156
1373,29,Karnataka,276555,4,Kotekar,KOTEKAR,7,0
1374,29,Karnataka,251931,2,Kotturu,Kotturu,7,803117
1375,29,Karnataka,252001,5,Krishnarajpet,Krishnarajpet,25,803164
1376,29,Karnataka,301081,1,Kr Nagar,KR Nagar,25,0
1377,29,Karnataka,251813,3,Kudchi,Kudchi,25,803025
1378,29,Karnataka,251930,2,Kudligi,Kudligi,7,803116
1379,29,Karnataka,251967,2,Kudremukh,Kudremukh,6,803151
1380,29,Karnataka,276534,4,Kudutini,KUDUTINI,7,0
1381,29,Karnataka,276497,4,Kukanooru,KUKANOORU,7,0
1382,29,Karnataka,251907,4,Kumta,Kumta,25,803096
1383,29,Karnataka,251953,2,Kundapura,Kundapura,25,803139
1384,29,Karnataka,251898,2,Kundgol,Kundgol,7,803088
1385,29,Karnataka,251977,4,Kunigal,Kunigal,25,803161
1386,29,Karnataka,276538,4,Kurekuppa,KUREKUPPA,25,0
1387,29,Karnataka,276532,5,Kurugodu,KURUGODU,25,0
1388,29,Karnataka,252039,3,Kushalnagar,Kushalnagar,25,803189
1389,29,Karnataka,251880,3,Kushtagi,Kushtagi,25,803071
1390,29,Karnataka,251891,2,Lakshmeshwar,Lakshmeshwar,25,803081
1391,29,Karnataka,251871,7,Lingasugur,Lingasugur,25,803064
1392,29,Karnataka,299317,2,Lokapura,Lokapura,7,0
1393,29,Karnataka,299332,2,Machhe,Machhe,7,0
1394,29,Karnataka,296975,9,Madanayakanahalli,Madanayakanahalli,24,0
1395,29,Karnataka,252006,3,Maddur,Maddur,25,803169
1396,29,Karnataka,251971,4,Madhugiri,Madhugiri,25,803155
1397,29,Karnataka,252037,2,Madikeri,Madikeri,24,803187
1398,29,Karnataka,251996,7,Magadi,Magadi,25,803237
1399,29,Karnataka,251830,3,Mahalingpur,Mahalingpur,25,803039
1400,29,Karnataka,252007,2,Malavalli,Malavalli,25,803170
1401,29,Karnataka,276556,3,Malebennuru,MALEBENNURU,25,0
1402,29,Karnataka,251986,4,Malur,Malur,25,803222
1403,29,Karnataka,276541,2,Managuli,MANAGULI,7,0
1404,29,Karnataka,252005,4,Mandya,Mandya,24,803168
1405,29,Karnataka,252021,6,Mangaluru,Mangaluru,4,803181
1406,29,Karnataka,299328,1,Manki,Manki,7,0
1407,29,Karnataka,251877,2,Manvi,Manvi,25,803068
1408,29,Karnataka,276474,3,Mariyammanahalli,MARIYAMMANAHALLI,7,0
1409,29,Karnataka,276519,4,Maski,MASKI,25,0
1410,29,Karnataka,299417,2,Mkhubballi,Mkhubballi,7,0
1411,29,Karnataka,251932,1,Molakalmuru,Molakalmuru,7,803118
1412,29,Karnataka,251815,3,Mudalgi,Mudalgi,25,803027
1413,29,Karnataka,252018,2,Mudbidri,Mudbidri,25,803180
1414,29,Karnataka,251846,5,Muddebihal,Muddebihal,25,803055
1415,29,Karnataka,251870,4,Mudgal,Mudgal,25,803063
1416,29,Karnataka,251835,5,Mudhol,Mudhol,24,803044
1417,29,Karnataka,301082,1,Mudigere,Mudigere,7,0
1418,29,Karnataka,276563,4,Mugalakoda,MUGALAKODA,25,0
1419,29,Karnataka,251989,2,Mulbagal,Mulbagal,24,803225
1420,29,Karnataka,251889,1,Mulgund,Mulgund,7,803079
1421,29,Karnataka,252017,1,Mulki,Mulki,7,803179
1422,29,Karnataka,276564,5,Munavalli,MUNAVALLI,25,0
1423,29,Karnataka,251892,4,Mundargi,Mundargi,25,803082
1424,29,Karnataka,251904,1,Mundgod,Mundgod,7,803093
1425,29,Karnataka,252045,6,Mysuru,Mysuru,4,803194
1426,29,Karnataka,252002,8,Nagamangala,Nagamangala,25,803165
1427,29,Karnataka,301061,1,Naganur,Naganur,7,0
1428,29,Karnataka,276544,2,Nalatavada,NALATAVADA,7,0
1429,29,Karnataka,252050,2,Nanjangud,Nanjangud,24,803197
1430,29,Karnataka,251961,2,Narasimharajapura,Narasimharajapura,7,803145
1431,29,Karnataka,251887,1,Naregal,Naregal,7,803077
1432,29,Karnataka,251884,3,Nargund,Nargund,25,803074
1433,29,Karnataka,251895,6,Navalgund,Navalgund,25,803085
1434,29,Karnataka,276542,3,Nayakanahatti,NAYAKANAHATTI,7,0
1435,29,Karnataka,251990,5,Nelamangala,Nelamangala,24,803232
1436,29,Karnataka,276557,4,Nidagundi,NIDAGUNDI,7,0
1437,29,Karnataka,251809,5,Nipani,Nipani,24,803021
1438,29,Karnataka,299183,1,Nyamathi,Nyamathi,7,0
1439,29,Karnataka,252003,5,Pandavapura,Pandavapura,25,803166
1440,29,Karnataka,251970,4,Pavagada,Pavagada,25,803154
1441,29,Karnataka,299333,2,Peeranawadi,Peeranawadi,7,0
1442,29,Karnataka,252042,5,Piriyapatna,Piriyapatna,25,803191
1443,29,Karnataka,301819,2,Ponnampete,,7,0
1444,29,Karnataka,252035,2,Puttur,Puttur,24,803185
1445,29,Karnataka,251833,2,Rabkavi-Banhatti,Rabkavi-Banhatti,24,803042
1446,29,Karnataka,251876,4,Raichur,Raichur,24,803067
1447,29,Karnataka,253186,9,Ramanagara,Ramanagara,24,803238
1448,29,Karnataka,251829,4,Ramdurg,Ramdurg,25,803038
1449,29,Karnataka,299322,1,Rammanahalli,Rammanahalli,7,0
1450,29,Karnataka,251919,4,Ranibennur,Ranibennur,24,803107
1451,29,Karnataka,296955,2,Rattihalli,Rattihalli,7,0
1452,29,Karnataka,251814,1,Raybag,Raybag,7,803026
1453,29,Karnataka,251988,5,Robertson Pet,Robertson Pet,24,803224
1454,29,Karnataka,251885,3,Ron,Ron,25,803075
1455,29,Karnataka,251810,3,Sadalgi,Sadalgi,25,803022
1456,29,Karnataka,251945,2,Sagar,Sagar,24,803131
1457,29,Karnataka,252008,2,Sakleshpur,Sakleshpur,25,803171
1458,29,Karnataka,251954,2,Saligram,Saligram,7,803140
1459,29,Karnataka,251929,5,Sandur,Sandur,25,803115
1460,29,Karnataka,251819,2,Sankeshwar,Sankeshwar,25,803031
1461,29,Karnataka,253132,1,Saragur,Saragur,7,803196
1462,29,Karnataka,251828,4,Saundatti-Yellamma,Saundatti-Yellamma,25,803037
1463,29,Karnataka,251914,3,Savanur,Savanur,25,803102
1464,29,Karnataka,251852,4,Sedam,Sedam,25,803209
1465,29,Karnataka,251855,3,Shahabad,Shahabad,24,803212
1466,29,Karnataka,251854,2,Shahabad Acc,Shahabad Acc,6,803211
1467,29,Karnataka,251861,3,Shahpur,Shahpur,24,803217
1468,29,Karnataka,276579,6,Shedbala,SHEDBALA,7,0
1469,29,Karnataka,251912,3,Shiggaon,Shiggaon,25,803100
1470,29,Karnataka,251948,3,Shikarpur,Shikarpur,25,803134
1471,29,Karnataka,251890,3,Shirahatti,Shirahatti,7,803080
1472,29,Karnataka,299179,4,Shiruru,Shiruru,7,0
1473,29,Karnataka,251951,6,Shivamogga,Shivamogga,4,803137
1474,29,Karnataka,251859,5,Shorapur,Shorapur,24,803215
1475,29,Karnataka,252004,2,Shrirangapattana,Shrirangapattana,25,803167
1476,29,Karnataka,251908,1,Siddapur,Siddapur,7,803097
1477,29,Karnataka,251982,3,Sidlaghatta,Sidlaghatta,24,803230
1478,29,Karnataka,251844,4,Sindgi,Sindgi,25,803053
1479,29,Karnataka,251878,7,Sindhnur,Sindhnur,24,803069
1480,29,Karnataka,251969,4,Sira,Sira,24,803153
1481,29,Karnataka,251947,3,Siralkoppa,Siralkoppa,25,803133
1482,29,Karnataka,276605,3,Siravara,SIRAVARA,7,0
1483,29,Karnataka,251905,4,Sirsi,Sirsi,24,803094
1484,29,Karnataka,251925,3,Siruguppa,Siruguppa,24,803112
1485,29,Karnataka,252029,3,Someshwar,Someshwar,25,0
1486,29,Karnataka,252038,1,Somvarpet,Somvarpet,7,803188
1487,29,Karnataka,251946,5,Sorab,Sorab,25,803132
1488,29,Karnataka,251959,1,Sringeri,Sringeri,7,803143
1489,29,Karnataka,251984,4,Srinivaspur,Srinivaspur,25,803220
1490,29,Karnataka,299325,1,Srirampura,Srirampura,7,0
1491,29,Karnataka,252036,1,Sulya,Sulya,7,803186
1492,29,Karnataka,251847,2,Talikota,Talikota,25,803056
1493,29,Karnataka,251962,7,Tarikere,Tarikere,25,803146
1494,29,Karnataka,276601,5,Tavaragera,TAVARAGERA,7,0
1495,29,Karnataka,251926,1,Tekkalakote,Tekkalakote,7,803113
1496,29,Karnataka,251831,3,Terdal,Terdal,25,803040
1497,29,Karnataka,297131,2,Tikota,ತಿಕೋಟಾ,7,0
1498,29,Karnataka,251975,3,Tiptur,Tiptur,24,803159
1499,29,Karnataka,251950,1,Tirthahalli,Tirthahalli,7,803136
1500,29,Karnataka,252052,5,Tirumakudal - Narsipur,Tirumakudal - Narsipur,25,803199
1501,29,Karnataka,251973,4,Tumakuru,Tumakuru,4,803157
1502,29,Karnataka,251976,3,Turuvekere,Turuvekere,7,803160
1503,29,Karnataka,276524,2,Turvihal,TURVIHAL,7,0
1504,29,Karnataka,251955,6,Udupi,Udupi,24,803141
1505,29,Karnataka,276565,7,Ugar Khurda,UGAR KHURDA,25,0
1506,29,Karnataka,252027,2,Ullal,Ullal,24,803182
1507,29,Karnataka,301054,4,Vemgal-Kurugol,Vemgal-Kurugol,7,0
1508,29,Karnataka,251842,7,Vijayapura,VIJAYAPURA,25,803051
1509,29,Karnataka,251993,7,Vijayapura,Vijayapura,4,803234
1510,29,Karnataka,252040,2,Virajpet,Virajpet,25,803190
1511,29,Karnataka,276554,6,Vitla,VITLA,7,0
1512,29,Karnataka,251856,2,Wadi,Wadi,25,803213
1513,29,Karnataka,251863,3,Yadgir,Yadgir,24,803219
1514,29,Karnataka,297132,1,Yadrami,ಯಡ್ರಾಮಿ,7,0
1515,29,Karnataka,299330,1,Yaragatti,Yaragatti,7,0
1516,29,Karnataka,252055,3,Yelandur,Yelandur,7,803202
1517,29,Karnataka,251879,2,Yelburga,Yelburga,7,803070
1518,29,Karnataka,251903,2,Yellapur,Yellapur,7,803092
1519,32,Kerala,252253,4,Adoor,അടൂര്,5,803305
1520,32,Kerala,252247,7,Alappuzha,ആലപ്പുഴ,5,803299
1521,32,Kerala,252211,2,Aluva,ആലുവ,5,803286
1522,32,Kerala,252208,2,Angamaly,അങ്കമാലി,5,803285
1523,32,Kerala,272915,2,Anthur,ആന്തൂര്,5,0
1524,32,Kerala,252258,2,Attingal,ആറ്റിങ്ങല്,5,803310
1525,32,Kerala,252205,6,Chalakudy,ചാലക്കുടി,5,803283
1526,32,Kerala,252239,3,Changanassery,ചങ്ങനാശ്ശേരി,5,803297
1527,32,Kerala,252181,5,Chavakkad,ചാവക്കാട്,5,803279
1528,32,Kerala,252249,2,Chengannur,ചെങ്ങന്നൂര്,5,803301
1529,32,Kerala,272906,2,Cherpulassery,ചെർപ്ലളശേശരി,5,0
1530,32,Kerala,252242,2,Cherthala,ചേര്ത്തല,5,803298
1531,32,Kerala,252178,2,Chittur-Thathamangalam,ചിറ്റൂര്-തത്തമംഗലം,5,803276
1532,32,Kerala,252218,4,Eloor,ഏലൂര്,5,0
1533,32,Kerala,272892,2,Erattupetta,ഈരാറ്റുപേട്ട,5,0
1534,32,Kerala,272891,2,Ettumanoor,ഏറ്റുമാനൂര്,5,0
1535,32,Kerala,272900,2,Feroke,ഫറോക്ക്,5,0
1536,32,Kerala,252184,11,Guruvayoor,ഗുരുവായൂര്,5,803278
1537,32,Kerala,272880,2,Harippad,ഹരിപ്പാട്,5,0
1538,32,Kerala,252204,6,Irinjalakuda,ഇരിങ്ങാലക്കുട,5,803282
1539,32,Kerala,272890,2,Iritty,ഇരിട്ടി,5,0
1540,32,Kerala,252224,7,Kalamassery,കളമശ്ശേരി,5,803289
1541,32,Kerala,252155,3,Kalpetta,കല്പ്പറ്റ,5,803264
1542,32,Kerala,252110,6,Kanhangad,കാഞ്ഞങ്ങാട്,5,803256
1543,32,Kerala,252125,7,Kannur,കണ്ണൂര്‍,4,803259
1544,32,Kerala,259707,6,Karunagappally,കരുനാഗപ്പള്ളി,5,0
1545,32,Kerala,252108,5,Kasaragod,കാസര്ഗോഡ്,5,803255
1546,32,Kerala,272883,2,Kattappana,കട്ടപ്പന,5,0
1547,32,Kerala,252248,3,Kayamkulam,കായംകുളം,5,803300
1548,32,Kerala,252220,16,Kochi,കൊച്ചി,4,803288
1549,32,Kerala,252200,7,Kodungallur,കൊടുങ്ങല്ലൂര്,5,803281
1550,32,Kerala,272897,2,Koduvally,കൊടുവള്ളി,5,0
1551,32,Kerala,252255,11,Kollam,കൊല്ലം,4,803306
1552,32,Kerala,272901,2,Kondotty,കൊണ്ടോട്ടി,5,0
1553,32,Kerala,272881,2,Koothattukulam,കൂത്താട്ടുകുളം,5,0
1554,32,Kerala,252144,2,Koothuparamba,കൂത്തുപറമ്പ,5,803262
1555,32,Kerala,252231,4,Kothamangalam,കോതമംഗലം,5,803292
1556,32,Kerala,259709,3,Kottakkal,കോട്ടക്കല്,5,0
1557,32,Kerala,272889,3,Kottarakkara,കൊട്ടാരക്കര,5,0
1558,32,Kerala,252238,9,Kottayam,കോട്ടയം,5,803296
1559,32,Kerala,252159,7,Koyilandy,കൊയിലാണ്ടി,5,803266
1560,32,Kerala,252160,16,Kozhikode,കോഴിക്കോട്,4,803267
1561,32,Kerala,252180,9,Kunnamkulam,കുന്ദംകുളം,5,803277
1562,32,Kerala,252170,5,Malappuram,മലപ്പുറം,5,803269
1563,32,Kerala,272910,2,Mananthavady,മാനന്തവാടി,5,0
1564,32,Kerala,252169,5,Manjeri,മഞ്ചേരി,5,803268
1565,32,Kerala,272907,2,Mannarkad,മണ്ണാർക്കാട്,5,0
1566,32,Kerala,252226,4,Maradu,മരട്,5,0
1567,32,Kerala,252139,5,Mattannur,മട്ടന്നൂര്,5,803261
1568,32,Kerala,252250,3,Mavelikkara,മാവേലിക്കര,5,803302
1569,32,Kerala,272898,2,Mukkom,മുക്കം,5,0
1570,32,Kerala,252230,2,Muvattupuzha,മുവ്വാററുപുഴ,5,803291
1571,32,Kerala,252259,4,Nedumangad,നെടുമങ്ങാട്,5,803311
1572,32,Kerala,252261,4,Neyyattinkara,നെയ്യാറ്റിന്കര,5,803313
1573,32,Kerala,259710,2,Nilambur,നിലമ്പൂര്,5,0
1574,32,Kerala,259711,2,Nileshwar,നീലേശ്വര്,5,0
1575,32,Kerala,252175,4,Ottappalam,ഒറ്റപ്പാലം,5,803274
1576,32,Kerala,252234,2,Palai,പാലാ,5,803294
1577,32,Kerala,252176,6,Palakkad,പാലക്കാട്,5,803275
1578,32,Kerala,272908,2,Pandalam,പന്തളം,5,0
1579,32,Kerala,272885,3,Panoor,പാനൂര്,5,0
1580,32,Kerala,272912,2,Parappanangadi,പരപ്പനങ്ങാടി,5,0
1581,32,Kerala,252256,3,Paravoor,പരവൂര്,5,803308
1582,32,Kerala,252215,5,Paravur,പറവൂര്,5,803287
1583,32,Kerala,252252,5,Pathanamthitta,പത്തനംതിട്ട,5,803304
1584,32,Kerala,272905,3,Pattambi,പട്ടാമ്പി,5,0
1585,32,Kerala,252111,8,Payyannur,പയ്യന്നൂര്,5,803257
1586,32,Kerala,272896,2,Payyoli,പയ്യോളി,5,0
1587,32,Kerala,252171,4,Perinthalmanna,പെരിന്തല്മണ്ണ,5,803270
1588,32,Kerala,252207,2,Perumbavoor,പെരുമ്പാവൂര്,5,803284
1589,32,Kerala,272882,2,Piravom,പിറവം,5,0
1590,32,Kerala,252173,4,Ponnani,പൊന്നാനി,5,803272
1591,32,Kerala,252254,4,Punalur,പുനലൂര്,5,803307
1592,32,Kerala,272899,2,Ramanattukara,രാമനാട്ടുകര,5,0
1593,32,Kerala,252174,4,Shoranur,ഷൊര്ണ്ണൂര്,5,803273
1594,32,Kerala,272884,2,Sreekandapuram,ശ്രീകണ്ഠപുരം,5,0
1595,32,Kerala,272911,2,Sulthanbathery,സുൽത്താൻ ബത്തേരി,5,0
1596,32,Kerala,252112,7,Taliparamba,തളിപറമ്പ,5,803258
1597,32,Kerala,272904,2,Tanur,താനൂർ,5,0
1598,32,Kerala,252149,4,Thalassery,തലശ്ശേരി,5,803263
1599,32,Kerala,252251,5,Thiruvalla,തിരുവല്ല,5,803303
1600,32,Kerala,252260,27,Thiruvananthapuram,തിരുവനന്തപുരം,4,803312
1601,32,Kerala,252233,3,Thodupuzha,തൊടുപുഴ,5,803293
1602,32,Kerala,259708,9,Thrikkakara,തൃക്കാക്കര,5,0
1603,32,Kerala,252227,4,Thrippunithura,തൃപ്പുണിത്തുറ,5,803290
1604,32,Kerala,252194,18,Thrissur,തൃശ്ശൂര്‍,4,803280
1605,32,Kerala,252172,4,Tirur,തിരൂര്,5,803271
1606,32,Kerala,272903,2,Tirurangadi,തിരുരങ്ങാടി,5,0
1607,32,Kerala,252236,2,Vaikom,വൈക്കം,5,803295
1608,32,Kerala,272902,2,Valanchery,വളാഞ്ചേരി,5,0
1609,32,Kerala,252257,5,Varkala,വര്ക്കല,5,803309
1610,32,Kerala,252157,6,Vatakara,വടകര,5,803265
1611,32,Kerala,272909,7,Wadakkanchery,വടക്കാഞ്ചേരി,5,0
1612,37,Ladakh,248178,4,Kargil,Kargil,5,800048
1613,37,Ladakh,248177,3,Leh,Leh,5,800047
1614,23,Madhya Pradesh,250858,4,Agar,Agar,5,802237
1615,23,Madhya Pradesh,250749,2,Ajaygarh,Ajaygarh,7,802147
1616,23,Madhya Pradesh,250685,1,Akoda,Akoda,7,802091
1617,23,Madhya Pradesh,250863,2,Akodia,Akodia,7,802242
1618,23,Madhya Pradesh,250692,2,Alampur,Alampur,7,802098
1619,23,Madhya Pradesh,250882,3,Alirajpur,Alirajpur,5,802433
1620,23,Madhya Pradesh,250839,2,Alot,Alot,7,802218
1621,23,Madhya Pradesh,250753,2,Amanganj,Amanganj,7,802151
1622,23,Madhya Pradesh,253195,1,Amarkantak,Amarkantak,7,802421
1623,23,Madhya Pradesh,250786,4,Amarpatan,Amarpatan,7,802178
1624,23,Madhya Pradesh,251008,2,Amarwara,Amarwara,5,802377
1625,23,Madhya Pradesh,250675,1,Ambah,Ambah,5,802081
1626,23,Madhya Pradesh,248073,3,Amla,Amla,5,802340
1627,23,Madhya Pradesh,250915,1,Anjad,Anjad,7,802286
1628,23,Madhya Pradesh,250699,2,Antari,Antari,7,802106
1629,23,Madhya Pradesh,265847,1,Anuppur Np,अनूपपुर,5,802419
1630,23,Madhya Pradesh,250719,1,Aron,Aron,7,802404
1631,23,Madhya Pradesh,250715,2,Ashoknagar,Ashoknagar,5,802408
1632,23,Madhya Pradesh,250949,3,Ashta,आष्टा,5,802315
1633,23,Madhya Pradesh,293817,1,Athana,अठाना,7,0
1634,23,Madhya Pradesh,263361,1,Athner,Athner,7,802334
1635,23,Madhya Pradesh,250975,2,Babai,Babai,7,802347
1636,23,Madhya Pradesh,290258,1,Badagaon,Badagaon,7,802131
1637,23,Madhya Pradesh,250733,3,Badagaon Shajapur,Badagaon Shajapur,7,802235
1638,23,Madhya Pradesh,250744,2,Bada -Malhera,Bada -Malhera,7,802142
1639,23,Madhya Pradesh,250709,2,Badarwas,Badarwas,7,802116
1640,23,Madhya Pradesh,250838,2,Badawada,Badawada,7,802217
1641,23,Madhya Pradesh,250961,2,Badi,Badi,7,802330
1642,23,Madhya Pradesh,251025,1,Badkuhi,Badkuhi,7,802385
1643,23,Madhya Pradesh,250852,1,Badnagar,Badnagar,5,802231
1644,23,Madhya Pradesh,250884,1,Badnawar,Badnawar,7,802257
1645,23,Madhya Pradesh,250857,2,Badod,Badod,7,802236
1646,23,Madhya Pradesh,250674,2,Badoda,Badoda,7,802080
1647,23,Madhya Pradesh,277237,2,Badonee,बडोनी,7,802110
1648,23,Madhya Pradesh,290389,2,Bagali,Bagali,7,802254
1649,23,Madhya Pradesh,251041,4,Baihar,Baihar,7,802398
1650,23,Madhya Pradesh,250792,1,Baikunthpur,Baikunthpur,7,802183
1651,23,Madhya Pradesh,263211,3,Bairad,Bairad,7,0
1652,23,Madhya Pradesh,298926,4,Bakho,Bakho,7,0
1653,23,Madhya Pradesh,251040,5,Balaghat,Balaghat,5,802397
1654,23,Madhya Pradesh,290276,4,Baldevgarh,Baldevgarh,7,802127
1655,23,Madhya Pradesh,289260,1,Bamhni Banjar,BAMHNI BANJAR,7,802374
1656,23,Madhya Pradesh,250760,2,Banda,Banda,7,802155
1657,23,Madhya Pradesh,297114,2,Bandri,बाँदरी,7,0
1658,23,Madhya Pradesh,263020,2,Bankhedi,BANKHEDI,7,0
1659,23,Madhya Pradesh,250678,3,Banmor,Banmor,7,802084
1660,23,Madhya Pradesh,250997,3,Barela,Barela,7,802363
1661,23,Madhya Pradesh,250962,1,Bareli,Bareli,7,802329
1662,23,Madhya Pradesh,300395,9,Bargawan,बरगवाँ ,7,0
1663,23,Madhya Pradesh,299804,2,Bargawan (Amlai),बरगवाँ (अमलाई),7,0
1664,23,Madhya Pradesh,251034,2,Barghat,Barghat,7,802394
1665,23,Madhya Pradesh,250978,2,Barhi,Barhi,7,802352
1666,23,Madhya Pradesh,250734,2,Barigarh,Barigarh,7,802132
1667,23,Madhya Pradesh,300085,9,Barodiyakalan,बरोदियाकलां,7,0
1668,23,Madhya Pradesh,250907,1,Barwaha,बड़वाह,5,802278
1669,23,Madhya Pradesh,250914,2,Barwani,बड़वानी,5,802285
1670,23,Madhya Pradesh,250957,3,Begamganj,Begamganj,5,802325
1671,23,Madhya Pradesh,250805,2,Beohari,Beohari,7,802411
1672,23,Madhya Pradesh,250945,6,Berasia,Berasia,5,802311
1673,23,Madhya Pradesh,250897,1,Betma,Betma,7,802270
1674,23,Madhya Pradesh,248072,2,Betul,Betul,5,802335
1675,23,Madhya Pradesh,248070,2,Betul Bazar,Betul Bazar,7,802336
1676,23,Madhya Pradesh,250964,3,Bhainsdehi,Bhainsdehi,7,802333
1677,23,Madhya Pradesh,250704,2,Bhander,Bhander,7,802111
1678,23,Madhya Pradesh,250827,2,Bhanpura,Bhanpura,7,802205
1679,23,Madhya Pradesh,250865,2,Bhaurasa,Bhaurasa,7,802245
1680,23,Madhya Pradesh,250880,3,Bhavra,Bhavra,7,802431
1681,23,Madhya Pradesh,250996,2,Bhedaghat,Bhedaghat,7,802362
1682,23,Madhya Pradesh,298922,2,Bhensoda,Bhensoda,7,0
1683,23,Madhya Pradesh,250912,1,Bhikangaon,Bhikangaon,7,802283
1684,23,Madhya Pradesh,250684,2,Bhind,Bhind,5,802090
1685,23,Madhya Pradesh,250700,3,Bhitarwar,Bhitarwar,7,802105
1686,23,Madhya Pradesh,250946,16,Bhopal,Bhopal,4,802312
1687,23,Madhya Pradesh,253171,1,Bhuwa Bichhia,Bhuwa Bichhia,7,802375
1688,23,Madhya Pradesh,250934,2,Biaora,Biaora,5,802299
1689,23,Madhya Pradesh,263072,5,Bichhua,बिछुआ,7,0
1690,23,Madhya Pradesh,250747,4,Bijawar,Bijawar,7,802145
1691,23,Madhya Pradesh,253194,1,Bijuri,Bijuri,5,802416
1692,23,Madhya Pradesh,250695,3,Bilaua,Bilaua,7,802102
1693,23,Madhya Pradesh,298917,4,Bilhara,बिलहरा,7,0
1694,23,Madhya Pradesh,250755,3,Bina,Bina,5,802153
1695,23,Madhya Pradesh,250778,2,Birsinghpur,Birsinghpur,7,802172
1696,23,Madhya Pradesh,298931,4,Bistan,Bistan,7,0
1697,23,Madhya Pradesh,250938,1,Boda,Boda,7,802302
1698,23,Madhya Pradesh,250952,2,Budni,बुदनी,7,802320
1699,23,Madhya Pradesh,250925,1,Burhanpur,Burhanpur,4,802439
1700,23,Madhya Pradesh,250808,2,Burhar,Burhar,7,802414
1701,23,Madhya Pradesh,250748,1,Buxwaha,Buxwaha,7,802146
1702,23,Madhya Pradesh,250720,2,Chachaura -Binaganj,Chachaura -Binaganj,7,802405
1703,23,Madhya Pradesh,250788,2,Chakghat,Chakghat,7,802180
